chrom	start	end	mc	cov	mean_meth	context
Chr1	17156354	17156486	0	0	NA	CG
Chr1	17156359	17156456	0	0	NA	CG
Chr1	17156361	17156456	0	0	NA	CG
Chr1	17156362	17156484	0	0	NA	CG
Chr1	17156852	17156894	0	0	NA	CG
Chr1	17156857	17156914	0	0	NA	CG
Chr1	17156803	17156955	0	0	NA	CG
Chr1	17156803	17156955	0	0	NA	CG
Chr1	17156858	17156955	0	0	NA	CG
Chr1	17157658	17157831	0	0	NA	CG
Chr1	17157651	17157716	0	0	NA	CG
Chr1	17157658	17157823	0	0	NA	CG
Chr1	17157696	17157823	0	0	NA	CG
Chr1	17157691	17157823	0	0	NA	CG
Chr1	17157696	17157793	0	0	NA	CG
Chr1	17157698	17157793	0	0	NA	CG
Chr1	17157699	17157821	0	0	NA	CG
Chr1	17158194	17158251	0	0	NA	CG
Chr1	17158225	17158288	0	0	NA	CG
Chr1	17158140	17158292	0	0	NA	CG
Chr1	17157428	17158638	0	0	NA	CG
Chr1	17158234	17158292	0	0	NA	CG
Chr1	17158995	17159168	0	0	NA	CG
Chr1	17158988	17159053	0	0	NA	CG
Chr1	17158995	17159160	0	0	NA	CG
Chr1	17159033	17159160	0	0	NA	CG
Chr1	17159028	17159160	0	0	NA	CG
Chr1	17159033	17159130	0	0	NA	CG
Chr1	17159035	17159130	0	0	NA	CG
Chr1	17159036	17159158	0	0	NA	CG
Chr1	17159531	17159588	0	0	NA	CG
Chr1	17159562	17159625	0	0	NA	CG
Chr1	17159477	17159629	0	0	NA	CG
Chr1	17158716	17159975	0	0	NA	CG
Chr1	17159571	17159629	0	0	NA	CG
Chr1	17160332	17160519	0	0	NA	CG
Chr1	17160345	17160516	0	0	NA	CG
Chr1	17160332	17160519	0	0	NA	CG
Chr1	17160332	17160513	0	0	NA	CG
Chr1	17160384	17160514	0	0	NA	CG
Chr1	17160387	17160519	0	0	NA	CG
Chr1	17160882	17160939	0	0	NA	CG
Chr1	17160913	17160976	0	0	NA	CG
Chr1	17160828	17160980	0	0	NA	CG
Chr1	17160922	17160980	0	0	NA	CG
Chr1	17161683	17161856	0	0	NA	CG
Chr1	17161676	17161741	0	0	NA	CG
Chr1	17161683	17161848	0	0	NA	CG
Chr1	17161721	17161848	0	0	NA	CG
Chr1	17161716	17161848	0	0	NA	CG
Chr1	17161721	17161818	0	0	NA	CG
Chr1	17161723	17161818	0	0	NA	CG
Chr1	17161724	17161846	0	0	NA	CG
Chr1	17162214	17162256	0	0	NA	CG
Chr1	17162219	17162276	0	0	NA	CG
Chr1	17162165	17162317	0	0	NA	CG
Chr1	17162165	17162317	0	0	NA	CG
Chr1	17162220	17162317	0	0	NA	CG
Chr1	17163020	17163193	0	0	NA	CG
Chr1	17163013	17163078	0	0	NA	CG
Chr1	17163020	17163185	0	0	NA	CG
Chr1	17163058	17163185	0	0	NA	CG
Chr1	17163053	17163185	0	0	NA	CG
Chr1	17163058	17163155	0	0	NA	CG
Chr1	17163060	17163155	0	0	NA	CG
Chr1	17163061	17163183	0	0	NA	CG
Chr1	17163556	17163613	0	0	NA	CG
Chr1	17163587	17163650	0	0	NA	CG
Chr1	17163502	17163654	0	0	NA	CG
Chr1	17162790	17164000	0	0	NA	CG
Chr1	17163596	17163654	0	0	NA	CG
Chr1	17164357	17164530	0	0	NA	CG
Chr1	17164350	17164415	0	0	NA	CG
Chr1	17164357	17164522	0	0	NA	CG
Chr1	17164395	17164522	0	0	NA	CG
Chr1	17164390	17164522	0	0	NA	CG
Chr1	17164395	17164492	0	0	NA	CG
Chr1	17164397	17164492	0	0	NA	CG
Chr1	17164398	17164520	0	0	NA	CG
Chr1	17164893	17164950	0	0	NA	CG
Chr1	17164924	17164987	0	0	NA	CG
Chr1	17164839	17164991	0	0	NA	CG
Chr1	17164078	17165337	0	0	NA	CG
Chr1	17164933	17164991	0	0	NA	CG
Chr1	17165694	17165881	0	0	NA	CG
Chr1	17165707	17165843	0	0	NA	CG
Chr1	17165694	17165873	0	0	NA	CG
Chr1	17165694	17165873	0	0	NA	CG
Chr1	17165741	17165873	0	0	NA	CG
Chr1	17165746	17165843	0	0	NA	CG
Chr1	17165749	17165871	0	0	NA	CG
Chr1	17166239	17166281	0	0	NA	CG
Chr1	17166244	17166301	0	0	NA	CG
Chr1	17166190	17166342	0	0	NA	CG
Chr1	17166190	17166342	0	0	NA	CG
Chr1	17166245	17166342	0	0	NA	CG
Chr1	17167045	17167232	0	0	NA	CG
Chr1	17167058	17167194	0	0	NA	CG
Chr1	17167045	17167224	0	0	NA	CG
Chr1	17167045	17167224	0	0	NA	CG
Chr1	17167092	17167224	0	0	NA	CG
Chr1	17167097	17167194	0	0	NA	CG
Chr1	17167100	17167222	0	0	NA	CG
Chr1	17167595	17167652	0	29	0.000000	CG
Chr1	17167541	17167693	0	29	0.000000	CG
Chr1	17167541	17167693	0	29	0.000000	CG
Chr1	17167635	17167693	0	14	0.000000	CG
Chr1	17168396	17168501	1	23	0.043478	CG
Chr1	17168381	17168568	1	74	0.013514	CG
Chr1	17168381	17168515	1	48	0.020833	CG
Chr1	17168448	17168568	1	74	0.013514	CG
Chr1	17168379	17168566	1	74	0.013514	CG
Chr1	17168466	17168564	0	51	0.000000	CG
Chr1	17168409	17168538	1	60	0.016667	CG
Chr1	17168452	17168568	1	74	0.013514	CG
Chr1	17169062	17169188	2	65	0.030769	CG
Chr1	17169062	17169186	2	65	0.030769	CG
Chr1	17169078	17169128	0	0	NA	CG
Chr1	17169118	17169158	2	65	0.030769	CG
Chr1	17169062	17169188	2	65	0.030769	CG
Chr1	17169550	17169688	1	24	0.041667	CG
Chr1	17169550	17169688	1	24	0.041667	CG
Chr1	17169550	17169688	1	24	0.041667	CG
Chr1	17169147	17170166	21	398	0.052764	CG
Chr1	17170068	17170166	0	0	NA	CG
Chr1	17170039	17170166	0	0	NA	CG
Chr1	17170072	17170161	0	0	NA	CG
Chr1	17170034	17170166	0	0	NA	CG
Chr1	17169632	17170591	18	328	0.054878	CG
Chr1	17170476	17170638	3	75	0.040000	CG
Chr1	17170489	17170638	3	75	0.040000	CG
Chr1	17170476	17170638	3	75	0.040000	CG
Chr1	17170539	17170609	3	75	0.040000	CG
Chr1	17170485	17170603	2	51	0.039216	CG
Chr1	17170485	17170603	2	51	0.039216	CG
Chr1	17170533	17170670	3	75	0.040000	CG
Chr1	17170530	17170668	3	75	0.040000	CG
Chr1	17170530	17170668	3	75	0.040000	CG
Chr1	17170530	17170668	3	75	0.040000	CG
Chr1	17170988	17171120	1	11	0.090909	CG
Chr1	17170988	17171120	1	11	0.090909	CG
Chr1	17170988	17171120	1	11	0.090909	CG
Chr1	17171041	17171133	3	34	0.088235	CG
Chr1	17171415	17171535	3	53	0.056604	CG
Chr1	17171472	17171546	4	72	0.055556	CG
Chr1	17171489	17171535	2	35	0.057143	CG
Chr1	17171499	17171600	3	59	0.050847	CG
Chr1	17171417	17171607	5	94	0.053191	CG
Chr1	17171920	17172080	0	55	0.000000	CG
Chr1	17171920	17172080	0	55	0.000000	CG
Chr1	17171979	17172083	0	24	0.000000	CG
Chr1	17172059	17172797	8	397	0.020151	CG
Chr1	17172784	17172948	0	60	0.000000	CG
Chr1	17172784	17172978	0	74	0.000000	CG
Chr1	17172784	17172948	0	60	0.000000	CG
Chr1	17172799	17172948	0	60	0.000000	CG
Chr1	17172877	17172974	0	47	0.000000	CG
Chr1	17173475	17173611	0	0	NA	CG
Chr1	17173473	17173611	0	0	NA	CG
Chr1	17173473	17173611	0	0	NA	CG
Chr1	17173478	17173611	0	0	NA	CG
Chr1	17173954	17174055	0	25	0.000000	CG
Chr1	17173949	17174053	0	25	0.000000	CG
Chr1	17174453	17174599	0	24	0.000000	CG
Chr1	17174453	17174599	0	24	0.000000	CG
Chr1	17174453	17174591	0	24	0.000000	CG
Chr1	17174453	17174599	0	24	0.000000	CG
Chr1	17174456	17174594	0	24	0.000000	CG
Chr1	17174937	17175048	0	0	NA	CG
Chr1	17174937	17175067	0	0	NA	CG
Chr1	17174937	17175072	0	0	NA	CG
Chr1	17174993	17175072	0	0	NA	CG
Chr1	17174937	17175072	0	0	NA	CG
Chr1	17174545	17175512	14	378	0.037037	CG
Chr1	17175382	17175544	2	90	0.022222	CG
Chr1	17175382	17175512	2	74	0.027027	CG
Chr1	17175382	17175544	2	90	0.022222	CG
Chr1	17175445	17175515	2	90	0.022222	CG
Chr1	17175472	17175576	1	58	0.017241	CG
Chr1	17175472	17175576	1	58	0.017241	CG
Chr1	17175437	17175575	2	90	0.022222	CG
Chr1	17175437	17175575	2	90	0.022222	CG
Chr1	17175894	17176022	0	0	NA	CG
Chr1	17175944	17175976	0	0	NA	CG
Chr1	17175923	17175997	0	0	NA	CG
Chr1	17175894	17176022	0	0	NA	CG
Chr1	17176324	17176517	11	155	0.070968	CG
Chr1	17176379	17176445	5	92	0.054348	CG
Chr1	17176379	17176506	11	155	0.070968	CG
Chr1	17176322	17176514	11	155	0.070968	CG
Chr1	17176379	17176479	9	131	0.068702	CG
Chr1	17176433	17176508	6	73	0.082192	CG
Chr1	17176462	17176499	4	37	0.108108	CG
Chr1	17176379	17176507	11	155	0.070968	CG
Chr1	17176854	17176981	6	63	0.095238	CG
Chr1	17176929	17176981	0	0	NA	CG
Chr1	17176855	17176981	6	63	0.095238	CG
Chr1	17176967	17177699	17	430	0.039535	CG
Chr1	17177678	17177858	3	96	0.031250	CG
Chr1	17177693	17177858	3	96	0.031250	CG
Chr1	17177678	17177858	3	96	0.031250	CG
Chr1	17177703	17177828	2	77	0.025974	CG
Chr1	17177811	17177848	1	35	0.028571	CG
Chr1	17177737	17177856	3	96	0.031250	CG
Chr1	17178355	17178454	0	0	NA	CG
Chr1	17178353	17178455	0	0	NA	CG
Chr1	17178353	17178455	0	0	NA	CG
Chr1	17178355	17178454	0	0	NA	CG
Chr1	17178353	17178469	0	28	0.000000	CG
Chr1	17178432	17178475	0	28	0.000000	CG
Chr1	17178353	17178469	0	28	0.000000	CG
Chr1	17178837	17179008	0	12	0.000000	CG
Chr1	17178847	17179007	0	0	NA	CG
Chr1	17178837	17179008	0	12	0.000000	CG
Chr1	17178837	17179008	0	12	0.000000	CG
Chr1	17179162	17179347	2	83	0.024096	CG
Chr1	17179162	17179346	2	83	0.024096	CG
Chr1	17179170	17179291	1	44	0.022727	CG
Chr1	17179171	17179355	2	83	0.024096	CG
Chr1	17179278	17179344	1	39	0.025641	CG
Chr1	17179219	17179349	2	83	0.024096	CG
Chr1	17179251	17179349	1	39	0.025641	CG
Chr1	17179672	17179792	0	0	NA	CG
Chr1	17179672	17179792	0	0	NA	CG
Chr1	17179672	17179792	0	0	NA	CG
Chr1	17179705	17179795	0	0	NA	CG
Chr1	17179705	17179795	0	0	NA	CG
Chr1	17180162	17180203	0	0	NA	CG
Chr1	17180174	17180258	0	0	NA	CG
Chr1	17180174	17180258	0	0	NA	CG
Chr1	17180171	17180284	0	0	NA	CG
Chr1	17180162	17180271	0	0	NA	CG
Chr1	17179384	17180459	18	463	0.038877	CG
Chr1	17180554	17180674	12	71	0.169014	CG
Chr1	17180554	17180677	12	71	0.169014	CG
Chr1	17180562	17180711	12	87	0.137931	CG
Chr1	17180626	17180674	7	47	0.148936	CG
Chr1	17180555	17180676	12	71	0.169014	CG
Chr1	17180665	17180740	1	29	0.034483	CG
Chr1	17180701	17180738	1	29	0.034483	CG
Chr1	17180701	17180738	1	29	0.034483	CG
Chr1	17181059	17181218	3	36	0.083333	CG
Chr1	17181059	17181120	0	0	NA	CG
Chr1	17181059	17181218	3	36	0.083333	CG
Chr1	17181059	17181124	0	0	NA	CG
Chr1	17181057	17181218	3	36	0.083333	CG
Chr1	17181057	17181231	3	36	0.083333	CG
Chr1	17181113	17181244	3	36	0.083333	CG
Chr1	17181737	17181872	3	79	0.037975	CG
Chr1	17181752	17181824	0	0	NA	CG
Chr1	17181790	17181881	3	79	0.037975	CG
Chr1	17181736	17181881	3	79	0.037975	CG
Chr1	17181820	17181874	3	79	0.037975	CG
Chr1	17182224	17182377	2	26	0.076923	CG
Chr1	17182278	17182380	2	26	0.076923	CG
Chr1	17182731	17182841	0	32	0.000000	CG
Chr1	17182721	17182902	0	32	0.000000	CG
Chr1	17182721	17182902	0	32	0.000000	CG
Chr1	17182721	17182902	0	32	0.000000	CG
Chr1	17182721	17182902	0	32	0.000000	CG
Chr1	17182721	17182902	0	32	0.000000	CG
Chr1	17183252	17183437	7	112	0.062500	CG
Chr1	17183250	17183437	7	112	0.062500	CG
Chr1	17183250	17183437	7	112	0.062500	CG
Chr1	17183250	17183407	6	96	0.062500	CG
Chr1	17183932	17184034	0	0	NA	CG
Chr1	17183932	17184055	0	0	NA	CG
Chr1	17183948	17184020	0	0	NA	CG
Chr1	17183932	17184055	0	0	NA	CG
Chr1	17183989	17184063	0	0	NA	CG
Chr1	17183989	17184063	0	0	NA	CG
Chr1	17184411	17184607	0	25	0.000000	CG
Chr1	17184411	17184607	0	25	0.000000	CG
Chr1	17184477	17184610	0	0	NA	CG
Chr1	17184477	17184610	0	0	NA	CG
Chr1	17184946	17185189	10	232	0.043103	CG
Chr1	17184962	17185040	1	26	0.038462	CG
Chr1	17184946	17185189	10	232	0.043103	CG
Chr1	17184947	17185184	10	232	0.043103	CG
Chr1	17185017	17185101	6	139	0.043165	CG
Chr1	17185035	17185151	8	183	0.043716	CG
Chr1	17185078	17185189	5	101	0.049505	CG
Chr1	17185676	17185826	0	0	NA	CG
Chr1	17185676	17185826	0	0	NA	CG
Chr1	17185692	17185764	0	0	NA	CG
Chr1	17185676	17185826	0	0	NA	CG
Chr1	17186210	17186302	0	22	0.000000	CG
Chr1	17186211	17186302	0	22	0.000000	CG
Chr1	17185733	17187648	13	564	0.023050	CG
Chr1	17186663	17186801	3	20	0.150000	CG
Chr1	17186653	17186814	3	20	0.150000	CG
Chr1	17186653	17186814	3	20	0.150000	CG
Chr1	17186653	17186814	3	20	0.150000	CG
Chr1	17187172	17187355	1	114	0.008772	CG
Chr1	17187172	17187349	1	114	0.008772	CG
Chr1	17187172	17187349	1	114	0.008772	CG
Chr1	17187226	17187277	0	57	0.000000	CG
Chr1	17187172	17187319	1	98	0.010204	CG
Chr1	17187192	17187349	1	114	0.008772	CG
Chr1	17187844	17187968	0	0	NA	CG
Chr1	17187844	17187968	0	0	NA	CG
Chr1	17187857	17187894	0	0	NA	CG
Chr1	17187922	17187968	0	0	NA	CG
Chr1	17188317	17188469	0	12	0.000000	CG
Chr1	17188317	17188469	0	12	0.000000	CG
Chr1	17188368	17188475	0	12	0.000000	CG
Chr1	17188868	17188954	1	15	0.066667	CG
Chr1	17188880	17188954	0	0	NA	CG
Chr1	17188866	17188951	1	15	0.066667	CG
Chr1	17188866	17188954	1	15	0.066667	CG
Chr1	17189311	17189450	0	74	0.000000	CG
Chr1	17189311	17189488	0	105	0.000000	CG
Chr1	17189311	17189488	0	105	0.000000	CG
Chr1	17189343	17189435	0	74	0.000000	CG
Chr1	17189983	17190120	0	0	NA	CG
Chr1	17189975	17190120	0	0	NA	CG
Chr1	17189999	17190071	0	0	NA	CG
Chr1	17190016	17190086	0	0	NA	CG
Chr1	17189983	17190120	0	0	NA	CG
Chr1	17190463	17190615	0	0	NA	CG
Chr1	17190463	17190615	0	0	NA	CG
Chr1	17190464	17190603	0	0	NA	CG
Chr1	17190518	17190615	0	0	NA	CG
Chr1	17190970	17191136	0	48	0.000000	CG
Chr1	17190960	17191142	0	48	0.000000	CG
Chr1	17190960	17191142	0	48	0.000000	CG
Chr1	17190960	17191142	0	48	0.000000	CG
Chr1	17191497	17191646	8	76	0.105263	CG
Chr1	17191509	17191682	11	84	0.130952	CG
Chr1	17191482	17191676	11	84	0.130952	CG
Chr1	17191531	17191646	8	76	0.105263	CG
Chr1	17192171	17192287	0	0	NA	CG
Chr1	17192171	17192285	0	0	NA	CG
Chr1	17192187	17192259	0	0	NA	CG
Chr1	17192630	17192783	5	63	0.079365	CG
Chr1	17192684	17192785	5	63	0.079365	CG
Chr1	17192685	17192786	5	63	0.079365	CG
Chr1	17193193	17193309	4	29	0.137931	CG
Chr1	17193193	17193309	4	29	0.137931	CG
Chr1	17193193	17193309	4	29	0.137931	CG
Chr1	17193651	17193836	5	132	0.037879	CG
Chr1	17193649	17193836	5	132	0.037879	CG
Chr1	17193650	17193806	5	132	0.037879	CG
Chr1	17193789	17193826	0	0	NA	CG
Chr1	17193715	17193834	3	101	0.029703	CG
Chr1	17193691	17193818	5	132	0.037879	CG
Chr1	17193691	17193818	5	132	0.037879	CG
Chr1	17194333	17194439	0	0	NA	CG
Chr1	17194331	17194461	0	0	NA	CG
Chr1	17194331	17194440	0	0	NA	CG
Chr1	17194331	17194461	0	0	NA	CG
Chr1	17194331	17194469	0	0	NA	CG
Chr1	17194872	17194964	1	38	0.026316	CG
Chr1	17194873	17194964	1	38	0.026316	CG
Chr1	17194388	17196310	31	625	0.049600	CG
Chr1	17194961	17195001	0	0	NA	CG
Chr1	17195315	17195475	3	31	0.096774	CG
Chr1	17195315	17195476	3	31	0.096774	CG
Chr1	17195315	17195476	3	31	0.096774	CG
Chr1	17195834	17195981	0	58	0.000000	CG
Chr1	17195834	17195981	0	58	0.000000	CG
Chr1	17195834	17195981	0	58	0.000000	CG
Chr1	17195880	17195981	0	58	0.000000	CG
Chr1	17195817	17195982	0	73	0.000000	CG
Chr1	17195872	17196009	0	73	0.000000	CG
Chr1	17196507	17196627	0	0	NA	CG
Chr1	17196506	17196630	0	0	NA	CG
Chr1	17196522	17196594	0	0	NA	CG
Chr1	17196506	17196630	0	0	NA	CG
Chr1	17196584	17196630	0	0	NA	CG
Chr1	17196979	17197131	0	22	0.000000	CG
Chr1	17196979	17197131	0	22	0.000000	CG
Chr1	17197030	17197137	0	22	0.000000	CG
Chr1	17197476	17197613	2	24	0.083333	CG
Chr1	17197476	17197616	2	24	0.083333	CG
Chr1	17197542	17197616	0	0	NA	CG
Chr1	17197528	17197613	2	24	0.083333	CG
Chr1	17197476	17197616	2	24	0.083333	CG
Chr1	17197528	17197616	2	24	0.083333	CG
Chr1	17197973	17198156	5	102	0.049020	CG
Chr1	17197981	17198070	2	43	0.046512	CG
Chr1	17197973	17198150	5	102	0.049020	CG
Chr1	17198005	17198086	2	56	0.035714	CG
Chr1	17197973	17198086	2	56	0.035714	CG
Chr1	17197973	17198086	2	56	0.035714	CG
Chr1	17196563	17198449	20	551	0.036298	CG
Chr1	17198647	17198767	0	0	NA	CG
Chr1	17198637	17198697	0	0	NA	CG
Chr1	17198645	17198803	0	0	NA	CG
Chr1	17198682	17198754	0	0	NA	CG
Chr1	17198682	17198754	0	0	NA	CG
Chr1	17198699	17198769	0	0	NA	CG
Chr1	17198720	17198803	0	0	NA	CG
Chr1	17198645	17198803	0	0	NA	CG
Chr1	17199146	17199298	0	0	NA	CG
Chr1	17199146	17199298	0	0	NA	CG
Chr1	17199147	17199286	0	0	NA	CG
Chr1	17199201	17199298	0	0	NA	CG
Chr1	17199643	17199833	1	23	0.043478	CG
Chr1	17199643	17199833	1	23	0.043478	CG
Chr1	17199643	17199833	1	23	0.043478	CG
Chr1	17200244	17200347	0	65	0.000000	CG
Chr1	17200244	17200341	0	65	0.000000	CG
Chr1	17200237	17200342	0	96	0.000000	CG
Chr1	17200834	17200971	0	0	NA	CG
Chr1	17200834	17200971	0	0	NA	CG
Chr1	17200850	17200922	0	0	NA	CG
Chr1	17200834	17200971	0	0	NA	CG
Chr1	17201314	17201459	0	64	0.000000	CG
Chr1	17201314	17201459	0	64	0.000000	CG
Chr1	17201314	17201459	0	64	0.000000	CG
Chr1	17201805	17201951	0	62	0.000000	CG
Chr1	17201857	17201986	0	32	0.000000	CG
Chr1	17201857	17201986	0	32	0.000000	CG
Chr1	17201857	17201986	0	32	0.000000	CG
Chr1	17202351	17202498	3	80	0.037500	CG
Chr1	17202326	17202501	3	80	0.037500	CG
Chr1	17202988	17203125	0	0	NA	CG
Chr1	17202988	17203125	0	0	NA	CG
Chr1	17203004	17203076	0	0	NA	CG
Chr1	17202988	17203125	0	0	NA	CG
Chr1	17203468	17203578	1	29	0.034483	CG
Chr1	17203519	17203578	1	29	0.034483	CG
Chr1	17203468	17203620	1	29	0.034483	CG
Chr1	17203493	17203612	1	29	0.034483	CG
Chr1	17203562	17203616	1	29	0.034483	CG
Chr1	17203017	17204120	22	256	0.085938	CG
Chr1	17203975	17204040	0	0	NA	CG
Chr1	17204019	17204260	2	37	0.054054	CG
Chr1	17204019	17204260	2	37	0.054054	CG
Chr1	17204019	17204260	2	37	0.054054	CG
Chr1	17204031	17204263	2	37	0.054054	CG
Chr1	17204755	17204892	0	0	NA	CG
Chr1	17204755	17204892	0	0	NA	CG
Chr1	17204819	17204892	0	0	NA	CG
Chr1	17204755	17204892	0	0	NA	CG
Chr1	17205235	17205413	3	58	0.051724	CG
Chr1	17205235	17205378	3	58	0.051724	CG
Chr1	17205235	17205379	3	58	0.051724	CG
Chr1	17205266	17205322	0	0	NA	CG
Chr1	17205235	17205307	0	0	NA	CG
Chr1	17205235	17205420	3	58	0.051724	CG
Chr1	17205910	17206045	0	19	0.000000	CG
Chr1	17205909	17206045	0	19	0.000000	CG
Chr1	17205925	17205975	0	0	NA	CG
Chr1	17205966	17206047	0	19	0.000000	CG
Chr1	17205909	17206054	0	19	0.000000	CG
Chr1	17205970	17206048	0	19	0.000000	CG
Chr1	17205910	17206054	0	19	0.000000	CG
Chr1	17206446	17206550	3	59	0.050847	CG
Chr1	17206397	17206550	3	65	0.046154	CG
Chr1	17205965	17207049	24	394	0.060914	CG
Chr1	17206904	17207062	0	29	0.000000	CG
Chr1	17206894	17207083	0	29	0.000000	CG
Chr1	17206894	17207083	0	29	0.000000	CG
Chr1	17206947	17207083	0	29	0.000000	CG
Chr1	17207480	17207608	2	55	0.036364	CG
Chr1	17207477	17207610	2	55	0.036364	CG
Chr1	17207486	17207537	1	26	0.038462	CG
Chr1	17207514	17207610	1	29	0.034483	CG
Chr1	17207478	17207610	2	55	0.036364	CG
Chr1	17208106	17208212	0	0	NA	CG
Chr1	17208105	17208240	0	12	0.000000	CG
Chr1	17208104	17208249	0	12	0.000000	CG
Chr1	17208104	17208249	0	12	0.000000	CG
Chr1	17208105	17208243	0	12	0.000000	CG
Chr1	17208109	17208249	0	12	0.000000	CG
Chr1	17208602	17208668	0	25	0.000000	CG
Chr1	17208658	17208746	0	0	NA	CG
Chr1	17208592	17208746	0	25	0.000000	CG
Chr1	17208592	17208746	0	25	0.000000	CG
Chr1	17208646	17208749	0	25	0.000000	CG
Chr1	17208153	17209550	23	357	0.064426	CG
Chr1	17209086	17209266	0	0	NA	CG
Chr1	17209086	17209266	0	0	NA	CG
Chr1	17209135	17209199	0	0	NA	CG
Chr1	17209135	17209236	0	0	NA	CG
Chr1	17209140	17209266	0	0	NA	CG
Chr1	17209142	17209264	0	0	NA	CG
Chr1	17209754	17209956	1	23	0.043478	CG
Chr1	17209755	17209954	1	23	0.043478	CG
Chr1	17209754	17209954	1	23	0.043478	CG
Chr1	17209770	17209842	0	0	NA	CG
Chr1	17209811	17209956	1	23	0.043478	CG
Chr1	17209812	17209956	1	23	0.043478	CG
Chr1	17209819	17209969	1	23	0.043478	CG
Chr1	17210296	17210387	0	32	0.000000	CG
Chr1	17210296	17210356	0	0	NA	CG
Chr1	17210296	17210387	0	32	0.000000	CG
Chr1	17210327	17210387	0	32	0.000000	CG
Chr1	17210296	17210387	0	32	0.000000	CG
Chr1	17210662	17210727	0	0	NA	CG
Chr1	17210690	17210770	0	0	NA	CG
Chr1	17210687	17210770	0	0	NA	CG
Chr1	17211113	17211265	0	25	0.000000	CG
Chr1	17211143	17211172	0	0	NA	CG
Chr1	17211140	17211265	0	25	0.000000	CG
Chr1	17211185	17211266	0	25	0.000000	CG
Chr1	17211609	17211790	0	0	NA	CG
Chr1	17211612	17211790	0	0	NA	CG
Chr1	17211667	17211791	0	0	NA	CG
Chr1	17211667	17211791	0	0	NA	CG
Chr1	17211609	17211791	0	0	NA	CG
Chr1	17212161	17212332	3	61	0.049180	CG
Chr1	17212161	17212333	3	61	0.049180	CG
Chr1	17212161	17212333	3	61	0.049180	CG
Chr1	17212161	17212303	2	47	0.042553	CG
Chr1	17212161	17212333	3	61	0.049180	CG
Chr1	17212830	17212966	0	0	NA	CG
Chr1	17212828	17212966	0	0	NA	CG
Chr1	17212828	17212966	0	0	NA	CG
Chr1	17212844	17212916	0	0	NA	CG
Chr1	17213309	17213489	1	8	0.125000	CG
Chr1	17213319	17213388	0	0	NA	CG
Chr1	17213312	17213412	0	0	NA	CG
Chr1	17213367	17213489	1	8	0.125000	CG
Chr1	17213367	17213489	1	8	0.125000	CG
Chr1	17213367	17213497	1	29	0.034483	CG
Chr1	17213367	17213489	1	8	0.125000	CG
Chr1	17213367	17213489	1	8	0.125000	CG
Chr1	17213367	17213489	1	8	0.125000	CG
Chr1	17213371	17213528	1	29	0.034483	CG
Chr1	17213837	17214024	1	45	0.022222	CG
Chr1	17213837	17214024	1	45	0.022222	CG
Chr1	17213852	17214023	1	45	0.022222	CG
Chr1	17213899	17214015	1	45	0.022222	CG
Chr1	17213852	17214022	1	45	0.022222	CG
Chr1	17214687	17214726	0	0	NA	CG
Chr1	17216231	17216313	0	0	NA	CG
Chr1	17216231	17216313	0	0	NA	CG
Chr1	17218170	17218194	0	60	0.000000	CG
Chr1	17218561	17218802	1	22	0.045455	CG
Chr1	17218559	17218802	1	22	0.045455	CG
Chr1	17218559	17218802	1	22	0.045455	CG
Chr1	17218694	17218744	0	0	NA	CG
Chr1	17219199	17219303	1	34	0.029412	CG
Chr1	17219199	17219295	1	34	0.029412	CG
Chr1	17219199	17219298	1	34	0.029412	CG
Chr1	17219202	17219303	1	34	0.029412	CG
Chr1	17218735	17219786	28	547	0.051188	CG
Chr1	17219640	17219856	4	102	0.039216	CG
Chr1	17219640	17219857	4	102	0.039216	CG
Chr1	17219640	17219857	4	102	0.039216	CG
Chr1	17219640	17219857	4	102	0.039216	CG
Chr1	17220197	17220384	5	45	0.111111	CG
Chr1	17220197	17220384	5	45	0.111111	CG
Chr1	17220212	17220350	3	23	0.130435	CG
Chr1	17220197	17220384	5	45	0.111111	CG
Chr1	17220253	17220331	3	23	0.130435	CG
Chr1	17220234	17220382	5	45	0.111111	CG
Chr1	17220716	17220854	0	11	0.000000	CG
Chr1	17220701	17220888	0	33	0.000000	CG
Chr1	17220701	17220888	0	33	0.000000	CG
Chr1	17220716	17220888	0	33	0.000000	CG
Chr1	17220702	17220854	0	11	0.000000	CG
Chr1	17220758	17220838	0	11	0.000000	CG
Chr1	17220784	17220886	0	22	0.000000	CG
Chr1	17221231	17221392	0	67	0.000000	CG
Chr1	17221223	17221393	0	67	0.000000	CG
Chr1	17221260	17221391	0	67	0.000000	CG
Chr1	17221226	17221391	0	67	0.000000	CG
Chr1	17221671	17221739	0	33	0.000000	CG
Chr1	17221671	17221739	0	33	0.000000	CG
Chr1	17222073	17222225	1	43	0.023256	CG
Chr1	17222073	17222225	1	43	0.023256	CG
Chr1	17222126	17222225	1	43	0.023256	CG
Chr1	17222635	17222730	0	0	NA	CG
Chr1	17222634	17222730	0	0	NA	CG
Chr1	17222635	17222729	0	0	NA	CG
Chr1	17222635	17222761	0	0	NA	CG
Chr1	17222635	17222730	0	0	NA	CG
Chr1	17222635	17222743	0	0	NA	CG
Chr1	17223249	17223372	0	0	NA	CG
Chr1	17223249	17223372	0	0	NA	CG
Chr1	17223249	17223372	0	0	NA	CG
Chr1	17223250	17223385	0	0	NA	CG
Chr1	17223256	17223372	0	0	NA	CG
Chr1	17223249	17223372	0	0	NA	CG
Chr1	17223767	17224002	3	76	0.039474	CG
