chrom	start	end	mc	cov	mean_meth	context
Chr2	11310642	11310651	0	0	NA	CHG
Chr2	11310831	11310846	0	0	NA	CHG
Chr2	11312551	11312598	0	0	NA	CHG
Chr2	11320342	11320362	0	0	NA	CHG
Chr2	11328642	11328657	0	0	NA	CHG
Chr2	11336377	11336386	0	0	NA	CHG
Chr2	11344948	11344957	0	0	NA	CHG
Chr2	11355520	11355531	0	0	NA	CHG
Chr2	11356097	11356111	0	0	NA	CHG
Chr2	11359442	11359456	0	0	NA	CHG
Chr2	11363769	11363778	0	0	NA	CHG
Chr2	11364086	11364095	0	0	NA	CHG
Chr2	11374645	11374684	0	0	NA	CHG
Chr2	11374982	11375015	0	0	NA	CHG
Chr2	11375283	11375292	0	0	NA	CHG
Chr2	11377532	11377541	0	0	NA	CHG
Chr2	11382802	11382829	0	0	NA	CHG
Chr2	11382830	11382853	0	0	NA	CHG
Chr2	11383675	11383690	0	0	NA	CHG
Chr2	11383691	11383704	0	0	NA	CHG
Chr2	11384830	11384844	0	0	NA	CHG
Chr2	11384845	11384862	0	0	NA	CHG
Chr2	11391543	11391552	0	0	NA	CHG
Chr2	11391596	11391605	0	0	NA	CHG
Chr2	11392332	11392341	0	0	NA	CHG
Chr2	11400206	11400221	0	0	NA	CHG
Chr2	11401606	11401615	0	0	NA	CHG
Chr2	11403048	11403071	0	0	NA	CHG
Chr2	11406107	11406122	0	0	NA	CHG
Chr2	11411738	11411749	0	0	NA	CHG
Chr2	11419912	11419929	0	0	NA	CHG
Chr2	11419983	11419992	0	0	NA	CHG
Chr2	11421194	11421213	0	0	NA	CHG
Chr2	11430131	11430140	0	0	NA	CHG
Chr2	11430218	11430231	0	0	NA	CHG
Chr2	11448126	11448140	0	0	NA	CHG
Chr2	11452078	11452087	0	0	NA	CHG
Chr2	11454551	11454568	0	0	NA	CHG
Chr2	11455659	11455668	0	0	NA	CHG
Chr2	11458127	11458147	0	0	NA	CHG
Chr2	11458522	11458535	0	0	NA	CHG
Chr2	11468585	11468594	0	0	NA	CHG
Chr2	11470307	11470316	0	0	NA	CHG
Chr2	11471355	11471364	0	0	NA	CHG
Chr2	11480371	11480388	0	0	NA	CHG
Chr2	11483053	11483062	0	0	NA	CHG
Chr2	11484812	11484821	0	0	NA	CHG
Chr2	11486172	11486185	0	0	NA	CHG
Chr2	11492551	11492560	0	0	NA	CHG
Chr2	11501048	11501061	0	0	NA	CHG
Chr2	11518009	11518018	0	0	NA	CHG
Chr2	11518065	11518078	0	0	NA	CHG
Chr2	11518088	11518101	0	0	NA	CHG
Chr2	11523819	11523848	0	4	0.000000	CHG
Chr2	11524375	11524384	1	14	0.071429	CHG
Chr2	11529213	11529224	0	0	NA	CHG
Chr2	11534822	11534841	0	0	NA	CHG
Chr2	11540448	11540491	0	0	NA	CHG
Chr2	11541779	11541788	0	0	NA	CHG
Chr2	11542186	11542195	0	0	NA	CHG
Chr2	11543822	11543927	0	0	NA	CHG
Chr2	11551389	11551398	0	0	NA	CHG
Chr2	11551781	11551801	0	0	NA	CHG
Chr2	11560209	11560218	0	0	NA	CHG
Chr2	11560977	11560991	0	0	NA	CHG
Chr2	11565030	11565050	0	0	NA	CHG
Chr2	11571034	11571049	0	0	NA	CHG
Chr2	11574273	11574288	0	0	NA	CHG
Chr2	11577551	11577560	0	0	NA	CHG
Chr2	11586077	11586096	0	0	NA	CHG
Chr2	11586385	11586396	0	0	NA	CHG
Chr2	11586943	11586968	0	0	NA	CHG
Chr2	11588065	11588079	0	0	NA	CHG
Chr2	11593853	11593864	0	0	NA	CHG
Chr2	11593867	11593876	0	0	NA	CHG
Chr2	11597886	11597895	0	0	NA	CHG
Chr2	11598375	11598386	0	0	NA	CHG
Chr2	11599658	11599679	0	0	NA	CHG
Chr2	11600347	11600356	0	0	NA	CHG
Chr2	11609157	11609168	0	24	0.000000	CHG
Chr2	11610271	11610282	0	0	NA	CHG
Chr2	11611320	11611334	0	0	NA	CHG
Chr2	11617782	11617791	0	0	NA	CHG
Chr2	11617836	11617845	0	0	NA	CHG
Chr2	11636873	11636888	0	0	NA	CHG
Chr2	11639174	11639183	0	0	NA	CHG
Chr2	11640991	11641000	0	0	NA	CHG
Chr2	11641037	11641052	0	0	NA	CHG
Chr2	11641197	11641211	0	0	NA	CHG
Chr2	11645935	11645944	0	0	NA	CHG
Chr2	11650683	11650698	0	11	0.000000	CHG
Chr2	11651131	11651140	0	0	NA	CHG
Chr2	11652976	11652985	0	0	NA	CHG
Chr2	11655325	11655336	0	0	NA	CHG
Chr2	11671687	11671696	0	0	NA	CHG
Chr2	11671959	11671978	0	0	NA	CHG
Chr2	11686950	11686964	0	0	NA	CHG
Chr2	11688826	11688835	0	0	NA	CHG
Chr2	11689045	11689059	0	0	NA	CHG
Chr2	11689109	11689128	0	0	NA	CHG
Chr2	11702113	11702122	0	0	NA	CHG
Chr2	11703913	11703924	0	0	NA	CHG
Chr2	11703925	11703962	0	0	NA	CHG
Chr2	11709417	11709446	0	0	NA	CHG
Chr2	11714044	11714053	0	0	NA	CHG
Chr2	11715729	11715742	0	0	NA	CHG
Chr2	11723884	11723897	0	0	NA	CHG
Chr2	11728626	11728641	0	0	NA	CHG
Chr2	11732938	11732955	0	0	NA	CHG
Chr2	11747498	11747513	0	0	NA	CHG
Chr2	11748075	11748094	0	0	NA	CHG
Chr2	11753100	11753120	0	0	NA	CHG
Chr2	11754093	11754108	0	0	NA	CHG
Chr2	11774843	11774854	0	0	NA	CHG
Chr2	11778071	11778080	0	0	NA	CHG
Chr2	11778720	11778731	0	0	NA	CHG
Chr2	11790622	11790631	0	0	NA	CHG
Chr2	11798605	11798616	0	7	0.000000	CHG
Chr2	11798762	11798773	0	0	NA	CHG
Chr2	11815908	11815922	0	61	0.000000	CHG
Chr2	11816039	11816048	0	0	NA	CHG
Chr2	11816917	11816926	0	0	NA	CHG
Chr2	11823761	11823770	0	0	NA	CHG
Chr2	11825366	11825379	0	0	NA	CHG
Chr2	11826676	11826687	0	0	NA	CHG
Chr2	11828083	11828094	0	0	NA	CHG
Chr2	11835242	11835291	0	0	NA	CHG
Chr2	11837439	11837450	0	0	NA	CHG
Chr2	11838346	11838355	0	0	NA	CHG
Chr2	11840332	11840385	0	0	NA	CHG
Chr2	11841179	11841188	0	0	NA	CHG
Chr2	11842541	11842550	0	0	NA	CHG
Chr2	11845975	11845989	0	0	NA	CHG
Chr2	11848627	11848641	0	0	NA	CHG
Chr2	11849274	11849283	0	0	NA	CHG
Chr2	11851827	11851838	0	0	NA	CHG
Chr2	11862759	11862796	0	0	NA	CHG
Chr2	11868379	11868388	0	0	NA	CHG
Chr2	11870326	11870341	0	0	NA	CHG
Chr2	11880807	11880828	0	0	NA	CHG
Chr2	11888829	11888838	0	0	NA	CHG
Chr2	11891111	11891128	0	0	NA	CHG
Chr2	11897723	11897737	0	0	NA	CHG
Chr2	11898104	11898113	0	0	NA	CHG
Chr2	11901984	11901998	0	0	NA	CHG
Chr2	11902157	11902200	0	0	NA	CHG
Chr2	11912471	11912482	0	0	NA	CHG
Chr2	11922069	11922080	0	0	NA	CHG
Chr2	11926697	11926712	0	0	NA	CHG
Chr2	11928502	11928513	0	0	NA	CHG
Chr2	11928833	11928842	0	0	NA	CHG
Chr2	11934231	11934242	0	9	0.000000	CHG
Chr2	11941252	11941273	0	0	NA	CHG
Chr2	11941583	11941592	0	11	0.000000	CHG
Chr2	11946961	11946970	0	0	NA	CHG
Chr2	11947441	11947456	0	0	NA	CHG
Chr2	11947856	11947865	0	0	NA	CHG
Chr2	11958290	11958305	0	0	NA	CHG
Chr2	11961474	11961488	0	0	NA	CHG
Chr2	11962353	11962362	0	10	0.000000	CHG
Chr2	11991812	11991821	0	0	NA	CHG
Chr2	11993201	11993220	0	0	NA	CHG
Chr2	11993811	11993825	0	0	NA	CHG
Chr2	11997997	11998011	0	0	NA	CHG
Chr2	12002264	12002277	0	0	NA	CHG
Chr2	12014446	12014461	0	0	NA	CHG
Chr2	12015612	12015623	0	0	NA	CHG
Chr2	12016196	12016213	0	0	NA	CHG
Chr2	12017102	12017119	0	0	NA	CHG
Chr2	12017415	12017429	0	10	0.000000	CHG
Chr2	12020016	12020033	0	0	NA	CHG
Chr2	12026540	12026549	0	0	NA	CHG
Chr2	12028711	12028774	0	0	NA	CHG
Chr2	12033557	12033570	0	0	NA	CHG
Chr2	12036097	12036112	0	0	NA	CHG
Chr2	12039458	12039497	0	0	NA	CHG
Chr2	12047555	12047572	0	0	NA	CHG
Chr2	12047573	12047582	0	0	NA	CHG
Chr2	12047974	12047988	0	0	NA	CHG
Chr2	12054693	12054707	0	0	NA	CHG
Chr2	12056656	12056665	0	0	NA	CHG
Chr2	12059317	12059326	0	0	NA	CHG
Chr2	12062205	12062226	0	0	NA	CHG
Chr2	12072740	12072771	0	0	NA	CHG
Chr2	12081842	12081851	0	0	NA	CHG
Chr2	12082284	12082299	0	0	NA	CHG
Chr2	12082350	12082384	0	0	NA	CHG
Chr2	12082517	12082526	0	0	NA	CHG
Chr2	12083507	12083518	0	0	NA	CHG
Chr2	12087566	12087595	0	0	NA	CHG
Chr2	12094895	12094908	0	7	0.000000	CHG
Chr2	12102717	12102734	0	0	NA	CHG
Chr2	12104362	12104371	0	0	NA	CHG
Chr2	12108458	12108467	0	0	NA	CHG
Chr2	12110749	12110763	0	0	NA	CHG
Chr2	12113970	12113987	0	0	NA	CHG
Chr2	12117068	12117082	0	11	0.000000	CHG
Chr2	12117375	12117401	0	0	NA	CHG
Chr2	12128848	12128857	0	0	NA	CHG
Chr2	12131784	12131793	0	0	NA	CHG
Chr2	12132597	12132606	0	0	NA	CHG
Chr2	12133852	12133865	0	0	NA	CHG
Chr2	12136143	12136160	0	0	NA	CHG
Chr2	12136283	12136306	0	0	NA	CHG
Chr2	12142951	12142960	0	0	NA	CHG
Chr2	12154030	12154044	0	0	NA	CHG
Chr2	12154536	12154553	0	0	NA	CHG
Chr2	12155726	12155743	0	0	NA	CHG
Chr2	12156765	12156786	0	0	NA	CHG
Chr2	12167057	12167066	0	0	NA	CHG
Chr2	12170507	12170532	0	0	NA	CHG
Chr2	12171686	12171700	0	0	NA	CHG
Chr2	12173229	12173238	0	0	NA	CHG
Chr2	12181033	12181042	0	0	NA	CHG
Chr2	12199470	12199483	0	0	NA	CHG
Chr2	12201023	12201032	0	0	NA	CHG
Chr2	12203071	12203080	0	0	NA	CHG
Chr2	12205299	12205314	0	0	NA	CHG
Chr2	12210066	12210083	0	0	NA	CHG
Chr2	12214690	12214707	0	0	NA	CHG
Chr2	12215192	12215205	0	0	NA	CHG
Chr2	12218726	12218743	0	0	NA	CHG
Chr2	12223644	12223653	0	0	NA	CHG
Chr2	12224679	12224688	0	0	NA	CHG
Chr2	12231696	12231710	0	0	NA	CHG
Chr2	12232789	12232803	0	0	NA	CHG
Chr2	12235064	12235073	0	0	NA	CHG
Chr2	12235770	12235797	0	0	NA	CHG
Chr2	12250037	12250046	0	0	NA	CHG
Chr2	12250505	12250518	0	0	NA	CHG
Chr2	12251048	12251057	0	0	NA	CHG
Chr2	12251551	12251568	0	0	NA	CHG
Chr2	12256718	12256732	0	0	NA	CHG
Chr2	12258070	12258081	0	24	0.000000	CHG
Chr2	12262267	12262316	0	0	NA	CHG
Chr2	12264866	12264879	0	0	NA	CHG
Chr2	12267505	12267516	0	0	NA	CHG
Chr2	12267517	12267526	0	0	NA	CHG
Chr2	12269349	12269360	0	0	NA	CHG
Chr2	12276994	12277003	0	0	NA	CHG
Chr2	12281644	12281658	0	0	NA	CHG
Chr2	12281757	12281770	0	0	NA	CHG
Chr2	12288130	12288174	0	0	NA	CHG
Chr2	12307715	12307724	0	0	NA	CHG
Chr2	12308691	12308700	0	0	NA	CHG
Chr2	12311605	12311619	0	0	NA	CHG
Chr2	12313907	12313930	0	0	NA	CHG
Chr2	12320182	12320193	0	0	NA	CHG
Chr2	12324554	12324568	0	20	0.000000	CHG
Chr2	12331486	12331495	0	0	NA	CHG
Chr2	12332283	12332314	0	0	NA	CHG
Chr2	12333189	12333200	0	0	NA	CHG
Chr2	12333346	12333375	0	0	NA	CHG
Chr2	12333391	12333405	0	0	NA	CHG
Chr2	12339697	12339706	0	0	NA	CHG
Chr2	12340879	12340888	0	0	NA	CHG
Chr2	12343656	12343670	0	12	0.000000	CHG
Chr2	12345343	12345352	0	0	NA	CHG
Chr2	12347365	12347382	0	0	NA	CHG
Chr2	12347679	12347693	0	0	NA	CHG
Chr2	12348024	12348049	0	0	NA	CHG
Chr2	12355612	12355629	0	0	NA	CHG
Chr2	12357679	12357688	0	0	NA	CHG
Chr2	12357689	12357702	0	0	NA	CHG
Chr2	12367221	12367230	0	0	NA	CHG
Chr2	12369778	12369787	0	0	NA	CHG
Chr2	12372034	12372043	0	0	NA	CHG
Chr2	12373586	12373595	0	0	NA	CHG
Chr2	12375045	12375054	0	0	NA	CHG
Chr2	12377588	12377603	0	0	NA	CHG
Chr2	12380752	12380769	0	0	NA	CHG
Chr2	12381249	12381272	0	0	NA	CHG
Chr2	12382158	12382167	0	12	0.000000	CHG
Chr2	12382384	12382393	0	0	NA	CHG
Chr2	12382592	12382601	0	0	NA	CHG
Chr2	12386191	12386202	0	0	NA	CHG
Chr2	12393308	12393317	0	0	NA	CHG
Chr2	12410672	12410681	0	0	NA	CHG
Chr2	12427268	12427277	0	0	NA	CHG
Chr2	12427434	12427448	0	0	NA	CHG
Chr2	12427896	12427913	0	15	0.000000	CHG
Chr2	12432925	12432942	0	6	0.000000	CHG
Chr2	12439426	12439437	0	0	NA	CHG
Chr2	12439668	12439721	0	0	NA	CHG
Chr2	12444221	12444245	0	0	NA	CHG
Chr2	12446195	12446212	0	0	NA	CHG
Chr2	12453324	12453333	0	0	NA	CHG
Chr2	12456037	12456056	0	0	NA	CHG
Chr2	12460015	12460024	0	0	NA	CHG
Chr2	12465528	12465541	0	18	0.000000	CHG
Chr2	12472312	12472331	0	0	NA	CHG
Chr2	12472935	12472944	0	0	NA	CHG
Chr2	12489479	12489488	0	0	NA	CHG
Chr2	12495939	12495950	0	0	NA	CHG
Chr2	12496462	12496471	0	0	NA	CHG
Chr2	12506505	12506514	0	0	NA	CHG
Chr2	12516943	12516957	0	0	NA	CHG
Chr2	12518880	12518893	0	0	NA	CHG
Chr2	12524130	12524139	0	0	NA	CHG
Chr2	12524196	12524216	0	0	NA	CHG
Chr2	12524406	12524420	0	0	NA	CHG
Chr2	12525810	12525830	0	0	NA	CHG
Chr2	12531115	12531132	0	0	NA	CHG
Chr2	12531181	12531192	0	0	NA	CHG
Chr2	12533171	12533180	0	0	NA	CHG
Chr2	12538277	12538288	0	0	NA	CHG
Chr2	12542792	12542801	0	0	NA	CHG
Chr2	12551520	12551537	0	114	0.000000	CHG
Chr2	12552187	12552201	0	0	NA	CHG
Chr2	12558677	12558686	0	0	NA	CHG
Chr2	12559576	12559585	0	0	NA	CHG
Chr2	12562086	12562095	0	0	NA	CHG
Chr2	12565898	12565907	0	0	NA	CHG
Chr2	12566161	12566170	0	0	NA	CHG
Chr2	12568009	12568018	0	0	NA	CHG
Chr2	12568020	12568029	0	0	NA	CHG
Chr2	12568033	12568042	0	0	NA	CHG
Chr2	12568080	12568094	0	0	NA	CHG
Chr2	12584782	12584805	0	0	NA	CHG
Chr2	12585385	12585394	0	0	NA	CHG
Chr2	12588806	12588815	0	0	NA	CHG
Chr2	12594029	12594038	0	0	NA	CHG
Chr2	12599236	12599263	0	0	NA	CHG
Chr2	12606704	12606713	0	0	NA	CHG
Chr2	12607482	12607505	0	0	NA	CHG
Chr2	12611925	12611942	0	0	NA	CHG
Chr2	12613618	12613627	0	0	NA	CHG
Chr2	12615808	12615817	0	0	NA	CHG
Chr2	12617156	12617171	0	0	NA	CHG
Chr2	12632789	12632804	0	0	NA	CHG
Chr2	12633336	12633356	0	0	NA	CHG
Chr2	12638213	12638227	0	0	NA	CHG
Chr2	12640741	12640758	0	0	NA	CHG
Chr2	12641065	12641088	0	0	NA	CHG
Chr2	12647908	12647937	0	0	NA	CHG
Chr2	12648835	12648846	0	0	NA	CHG
Chr2	12654451	12654460	0	0	NA	CHG
Chr2	12657396	12657425	0	0	NA	CHG
Chr2	12663442	12663459	0	0	NA	CHG
Chr2	12674952	12674971	0	0	NA	CHG
Chr2	12677203	12677234	0	8	0.000000	CHG
Chr2	12688733	12688750	0	0	NA	CHG
Chr2	12689611	12689622	0	9	0.000000	CHG
Chr2	12698547	12698556	0	0	NA	CHG
Chr2	12703196	12703207	0	0	NA	CHG
Chr2	12708371	12708386	0	0	NA	CHG
Chr2	12709952	12709961	0	0	NA	CHG
Chr2	12710405	12710414	0	0	NA	CHG
Chr2	12715782	12715797	0	0	NA	CHG
Chr2	12716016	12716039	0	21	0.000000	CHG
Chr2	12723754	12723767	0	0	NA	CHG
Chr2	12741508	12741517	0	0	NA	CHG
Chr2	12742019	12742030	0	0	NA	CHG
Chr2	12742060	12742069	0	0	NA	CHG
Chr2	12742212	12742221	0	0	NA	CHG
Chr2	12742940	12742955	0	0	NA	CHG
Chr2	12744785	12744794	0	0	NA	CHG
Chr2	12745922	12745931	0	0	NA	CHG
Chr2	12747407	12747416	0	0	NA	CHG
Chr2	12768381	12768390	0	0	NA	CHG
Chr2	12770277	12770286	0	0	NA	CHG
Chr2	12771290	12771305	0	0	NA	CHG
Chr2	12771911	12771925	0	0	NA	CHG
Chr2	12772274	12772291	0	0	NA	CHG
Chr2	12773981	12773996	0	0	NA	CHG
Chr2	12779173	12779188	0	0	NA	CHG
Chr2	12780082	12780091	0	0	NA	CHG
Chr2	12781333	12781348	0	0	NA	CHG
Chr2	12783866	12783877	0	0	NA	CHG
Chr2	12788718	12788727	0	0	NA	CHG
Chr2	12798396	12798405	0	0	NA	CHG
Chr2	12799161	12799170	0	0	NA	CHG
Chr2	12800724	12800733	0	0	NA	CHG
Chr2	12805059	12805076	0	0	NA	CHG
Chr2	12806788	12806803	0	0	NA	CHG
Chr2	12807242	12807259	0	0	NA	CHG
Chr2	12809861	12809870	0	0	NA	CHG
Chr2	12814359	12814368	0	0	NA	CHG
Chr2	12822928	12822937	0	0	NA	CHG
Chr2	12830383	12830400	0	0	NA	CHG
Chr2	12832030	12832041	0	0	NA	CHG
Chr2	12833545	12833558	0	0	NA	CHG
Chr2	12833854	12833863	0	0	NA	CHG
Chr2	12835257	12835266	0	0	NA	CHG
Chr2	12840817	12840826	0	0	NA	CHG
Chr2	12846901	12846915	0	7	0.000000	CHG
Chr2	12847542	12847555	0	0	NA	CHG
Chr2	12861660	12861673	0	0	NA	CHG
Chr2	12864105	12864122	0	0	NA	CHG
Chr2	12864543	12864570	0	0	NA	CHG
Chr2	12864899	12864908	0	0	NA	CHG
Chr2	12866918	12866932	0	34	0.000000	CHG
Chr2	12867634	12867643	0	0	NA	CHG
Chr2	12869045	12869054	0	0	NA	CHG
Chr2	12869662	12869673	0	0	NA	CHG
Chr2	12869676	12869689	0	0	NA	CHG
Chr2	12871461	12871476	0	0	NA	CHG
Chr2	12873110	12873119	0	0	NA	CHG
Chr2	12874517	12874546	0	0	NA	CHG
Chr2	12876669	12876678	0	0	NA	CHG
Chr2	12877282	12877291	0	0	NA	CHG
Chr2	12877335	12877346	0	0	NA	CHG
Chr2	12877540	12877553	0	0	NA	CHG
Chr2	12881120	12881129	0	0	NA	CHG
Chr2	12887263	12887276	0	0	NA	CHG
Chr2	12888004	12888013	0	0	NA	CHG
Chr2	12890554	12890569	0	0	NA	CHG
Chr2	12891327	12891336	0	0	NA	CHG
Chr2	12896379	12896388	0	0	NA	CHG
Chr2	12898643	12898652	0	0	NA	CHG
Chr2	12900160	12900171	0	0	NA	CHG
Chr2	12905628	12905639	0	0	NA	CHG
Chr2	12934827	12934856	0	0	NA	CHG
Chr2	12938195	12938204	0	0	NA	CHG
Chr2	12944266	12944281	0	0	NA	CHG
Chr2	12948597	12948608	0	0	NA	CHG
Chr2	12950075	12950089	0	0	NA	CHG
Chr2	12956702	12956717	0	0	NA	CHG
Chr2	12956933	12956952	0	0	NA	CHG
Chr2	12965147	12965156	0	0	NA	CHG
Chr2	12967538	12967547	0	0	NA	CHG
Chr2	12968542	12968565	0	0	NA	CHG
Chr2	12968566	12968581	0	0	NA	CHG
Chr2	12968641	12968652	0	0	NA	CHG
Chr2	12971692	12971701	0	0	NA	CHG
Chr2	12972805	12972819	0	0	NA	CHG
Chr2	12975916	12975948	0	0	NA	CHG
Chr2	12976526	12976541	0	0	NA	CHG
Chr2	12998142	12998153	0	0	NA	CHG
Chr2	12998369	12998378	0	0	NA	CHG
Chr2	13000896	13000910	0	0	NA	CHG
Chr2	13000933	13000950	0	0	NA	CHG
Chr2	13004938	13004947	0	0	NA	CHG
Chr2	13007503	13007523	0	0	NA	CHG
Chr2	13011012	13011026	0	0	NA	CHG
Chr2	13011383	13011392	0	0	NA	CHG
Chr2	13011953	13011962	0	0	NA	CHG
Chr2	13015417	13015428	0	0	NA	CHG
Chr2	13016804	13016817	0	0	NA	CHG
Chr2	13020343	13020357	0	0	NA	CHG
Chr2	13031484	13031504	0	0	NA	CHG
Chr2	13032955	13032966	0	0	NA	CHG
Chr2	13042408	13042422	0	115	0.000000	CHG
Chr2	13045684	13045693	0	0	NA	CHG
Chr2	13052937	13052946	0	0	NA	CHG
Chr2	13054801	13054810	0	0	NA	CHG
Chr2	13066937	13066951	0	0	NA	CHG
Chr2	13076178	13076187	0	0	NA	CHG
Chr2	13076398	13076413	0	8	0.000000	CHG
Chr2	13076479	13076502	0	0	NA	CHG
Chr2	13079431	13079440	0	0	NA	CHG
Chr2	13080395	13080404	0	0	NA	CHG
Chr2	13082920	13082929	0	0	NA	CHG
Chr2	13083158	13083167	0	0	NA	CHG
Chr2	13086816	13086825	0	0	NA	CHG
Chr2	13089253	13089272	0	0	NA	CHG
Chr2	13099784	13099793	0	0	NA	CHG
Chr2	13107924	13107933	0	15	0.000000	CHG
Chr2	13112331	13112340	0	0	NA	CHG
Chr2	13114680	13114689	0	0	NA	CHG
Chr2	13133594	13133603	0	0	NA	CHG
Chr2	13136029	13136044	0	0	NA	CHG
Chr2	13138839	13138853	0	0	NA	CHG
Chr2	13139796	13139807	0	0	NA	CHG
Chr2	13144717	13144726	0	0	NA	CHG
Chr2	13148167	13148187	0	0	NA	CHG
Chr2	13148554	13148563	0	0	NA	CHG
Chr2	13153163	13153174	0	0	NA	CHG
Chr2	13153255	13153270	0	14	0.000000	CHG
Chr2	13154016	13154031	0	0	NA	CHG
Chr2	13154091	13154100	0	0	NA	CHG
Chr2	13156896	13156907	0	7	0.000000	CHG
Chr2	13157844	13157861	0	0	NA	CHG
Chr2	13158660	13158673	0	0	NA	CHG
Chr2	13164305	13164319	0	0	NA	CHG
Chr2	13172003	13172018	0	0	NA	CHG
Chr2	13179135	13179144	0	0	NA	CHG
Chr2	13194918	13194941	0	0	NA	CHG
Chr2	13196186	13196201	0	0	NA	CHG
Chr2	13201177	13201186	0	0	NA	CHG
Chr2	13207816	13207825	0	0	NA	CHG
Chr2	13212034	13212045	0	0	NA	CHG
Chr2	13231987	13231996	0	0	NA	CHG
Chr2	13234031	13234040	0	0	NA	CHG
Chr2	13236629	13236638	0	0	NA	CHG
Chr2	13242672	13242681	0	0	NA	CHG
Chr2	13248339	13248362	0	0	NA	CHG
Chr2	13250019	13250039	0	0	NA	CHG
Chr2	13250189	13250198	0	0	NA	CHG
Chr2	13251613	13251624	0	0	NA	CHG
Chr2	13258172	13258183	0	0	NA	CHG
Chr2	13262530	13262544	0	0	NA	CHG
Chr2	13265385	13265399	0	0	NA	CHG
Chr2	13265703	13265717	0	0	NA	CHG
Chr2	13267554	13267571	0	0	NA	CHG
Chr2	13270939	13270948	0	0	NA	CHG
Chr2	13274683	13274700	0	0	NA	CHG
Chr2	13274800	13274823	0	0	NA	CHG
Chr2	13274897	13274906	0	0	NA	CHG
Chr2	13283160	13283183	0	0	NA	CHG
Chr2	13296312	13296326	0	0	NA	CHG
Chr2	13302633	13302647	0	0	NA	CHG
Chr2	13302675	13302684	0	0	NA	CHG
Chr2	13307059	13307068	0	0	NA	CHG
Chr2	13311419	13311428	0	0	NA	CHG
Chr2	13312985	13312994	0	0	NA	CHG
Chr2	13313229	13313238	0	0	NA	CHG
Chr2	13341162	13341173	0	0	NA	CHG
Chr2	13343320	13343329	0	0	NA	CHG
Chr2	13343450	13343461	0	0	NA	CHG
Chr2	13345589	13345598	0	0	NA	CHG
Chr2	13351054	13351065	0	0	NA	CHG
Chr2	13356588	13356602	0	0	NA	CHG
Chr2	13358415	13358428	0	0	NA	CHG
Chr2	13358564	13358579	0	0	NA	CHG
Chr2	13359921	13359938	0	0	NA	CHG
Chr2	13361509	13361529	0	0	NA	CHG
Chr2	13366204	13366218	0	0	NA	CHG
Chr2	13366868	13366879	0	0	NA	CHG
Chr2	13367766	13367785	0	0	NA	CHG
Chr2	13373931	13373942	0	0	NA	CHG
Chr2	13376509	13376529	0	0	NA	CHG
Chr2	13388260	13388274	0	0	NA	CHG
Chr2	13389672	13389685	0	9	0.000000	CHG
Chr2	13393135	13393164	0	99	0.000000	CHG
Chr2	13393170	13393199	0	124	0.000000	CHG
Chr2	13401499	13401508	0	0	NA	CHG
Chr2	13401958	13401975	0	0	NA	CHG
Chr2	13402215	13402224	0	0	NA	CHG
Chr2	13404638	13404647	0	0	NA	CHG
Chr2	13416182	13416202	0	0	NA	CHG
Chr2	13419961	13419970	0	0	NA	CHG
Chr2	13420148	13420165	0	0	NA	CHG
Chr2	13433643	13433686	0	0	NA	CHG
Chr2	13439304	13439317	0	0	NA	CHG
Chr2	13443911	13443920	0	0	NA	CHG
Chr2	13447738	13447747	0	0	NA	CHG
Chr2	13456489	13456498	0	0	NA	CHG
Chr2	13456769	13456778	0	0	NA	CHG
Chr2	13456817	13456826	0	0	NA	CHG
Chr2	13458174	13458183	0	0	NA	CHG
Chr2	13460193	13460202	0	0	NA	CHG
Chr2	13460274	13460285	0	11	0.000000	CHG
Chr2	13466680	13466691	0	0	NA	CHG
Chr2	13485518	13485527	0	0	NA	CHG
Chr2	13490237	13490248	0	0	NA	CHG
Chr2	13491594	13491613	0	0	NA	CHG
Chr2	13495279	13495299	0	0	NA	CHG
Chr2	13501603	13501612	0	0	NA	CHG
Chr2	13509113	13509122	0	0	NA	CHG
Chr2	13526528	13526542	0	0	NA	CHG
Chr2	13534978	13534989	0	0	NA	CHG
Chr2	13538000	13538011	0	0	NA	CHG
Chr2	13539106	13539119	0	0	NA	CHG
Chr2	13541275	13541284	0	0	NA	CHG
Chr2	13547353	13547378	0	0	NA	CHG
Chr2	13547727	13547736	0	0	NA	CHG
Chr2	13547916	13547929	0	0	NA	CHG
Chr2	13549701	13549715	0	0	NA	CHG
Chr2	13558497	13558512	0	0	NA	CHG
Chr2	13559048	13559069	0	0	NA	CHG
Chr2	13568320	13568329	0	0	NA	CHG
Chr2	13568934	13568953	0	0	NA	CHG
Chr2	13576242	13576255	0	0	NA	CHG
Chr2	13590714	13590728	0	0	NA	CHG
Chr2	13593253	13593264	0	0	NA	CHG
Chr2	13595449	13595463	0	0	NA	CHG
Chr2	13612008	13612017	0	0	NA	CHG
Chr2	13615232	13615247	0	0	NA	CHG
Chr2	13617591	13617606	0	0	NA	CHG
Chr2	13618549	13618566	0	0	NA	CHG
Chr2	13618673	13618690	0	0	NA	CHG
Chr2	13618767	13618778	0	0	NA	CHG
Chr2	13618814	13618823	0	7	0.000000	CHG
Chr2	13633368	13633385	0	0	NA	CHG
Chr2	13636146	13636155	0	0	NA	CHG
Chr2	13636188	13636197	0	0	NA	CHG
Chr2	13644418	13644427	0	0	NA	CHG
Chr2	13654474	13654483	0	0	NA	CHG
