chrom	start	end	mc	cov	mean_meth	context
Chr5	25755556	25755573	0	0	NA	CG
Chr5	25761879	25761894	1	16	0.062500	CG
Chr5	25769953	25769964	0	0	NA	CG
Chr5	25772448	25772462	0	0	NA	CG
Chr5	25773231	25773240	0	0	NA	CG
Chr5	25778677	25778686	0	0	NA	CG
Chr5	25780271	25780280	0	0	NA	CG
Chr5	25783148	25783181	0	0	NA	CG
Chr5	25817377	25817402	0	0	NA	CG
Chr5	25817639	25817650	0	0	NA	CG
Chr5	25820387	25820396	0	0	NA	CG
Chr5	25821426	25821440	0	0	NA	CG
Chr5	25835775	25835792	0	0	NA	CG
Chr5	25836132	25836153	0	0	NA	CG
Chr5	25837886	25837905	0	0	NA	CG
Chr5	25842702	25842719	0	0	NA	CG
Chr5	25843204	25843213	0	0	NA	CG
Chr5	25867920	25867929	0	0	NA	CG
Chr5	25870214	25870225	0	0	NA	CG
Chr5	25870314	25870323	0	0	NA	CG
Chr5	25873765	25873774	0	0	NA	CG
Chr5	25877784	25877795	0	0	NA	CG
Chr5	25884490	25884499	0	0	NA	CG
Chr5	25884768	25884777	0	0	NA	CG
Chr5	25894274	25894283	0	0	NA	CG
Chr5	25896856	25896870	0	0	NA	CG
Chr5	25900718	25900732	0	0	NA	CG
Chr5	25900794	25900811	0	0	NA	CG
Chr5	25910490	25910499	0	0	NA	CG
Chr5	25917923	25917937	0	0	NA	CG
Chr5	25922766	25922779	0	0	NA	CG
Chr5	25922880	25922897	0	0	NA	CG
Chr5	25923648	25923662	0	0	NA	CG
Chr5	25923667	25923696	0	0	NA	CG
Chr5	25926935	25926952	0	0	NA	CG
Chr5	25928481	25928496	0	0	NA	CG
Chr5	25929239	25929248	0	0	NA	CG
Chr5	25938798	25938812	0	0	NA	CG
Chr5	25939803	25939812	0	0	NA	CG
Chr5	25940293	25940302	0	0	NA	CG
Chr5	25942185	25942204	0	0	NA	CG
Chr5	25943047	25943056	0	0	NA	CG
Chr5	25948180	25948189	0	0	NA	CG
Chr5	25951726	25951735	0	0	NA	CG
Chr5	25957249	25957263	0	0	NA	CG
Chr5	25958459	25958476	0	0	NA	CG
Chr5	25958514	25958528	0	0	NA	CG
Chr5	25960851	25960860	0	0	NA	CG
Chr5	25967620	25967629	0	0	NA	CG
Chr5	25969607	25969616	0	0	NA	CG
Chr5	25971487	25971502	0	0	NA	CG
Chr5	25971656	25971689	0	0	NA	CG
Chr5	25973769	25973792	0	0	NA	CG
Chr5	25977246	25977260	0	0	NA	CG
Chr5	25980321	25980332	0	0	NA	CG
Chr5	25980849	25980872	0	0	NA	CG
Chr5	25987373	25987382	0	0	NA	CG
Chr5	25990978	25990989	0	0	NA	CG
Chr5	25994487	25994501	0	0	NA	CG
Chr5	25997964	25997973	0	0	NA	CG
Chr5	26016285	26016294	0	0	NA	CG
Chr5	26021542	26021551	0	0	NA	CG
Chr5	26028021	26028030	0	0	NA	CG
Chr5	26028178	26028193	0	0	NA	CG
Chr5	26028930	26028939	0	0	NA	CG
Chr5	26037386	26037395	0	0	NA	CG
Chr5	26040559	26040570	0	0	NA	CG
Chr5	26040573	26040582	0	0	NA	CG
Chr5	26040794	26040803	0	0	NA	CG
Chr5	26040900	26040920	0	0	NA	CG
Chr5	26041268	26041281	0	0	NA	CG
Chr5	26046303	26046312	0	0	NA	CG
Chr5	26047801	26047810	0	0	NA	CG
Chr5	26056025	26056034	0	0	NA	CG
Chr5	26056039	26056050	0	0	NA	CG
Chr5	26056246	26056263	0	0	NA	CG
Chr5	26056329	26056338	0	0	NA	CG
Chr5	26064407	26064418	0	0	NA	CG
Chr5	26064533	26064550	0	0	NA	CG
Chr5	26064652	26064667	0	0	NA	CG
Chr5	26067858	26067867	0	0	NA	CG
Chr5	26071621	26071638	0	0	NA	CG
Chr5	26073406	26073425	0	0	NA	CG
Chr5	26082656	26082673	0	0	NA	CG
Chr5	26099484	26099493	0	0	NA	CG
Chr5	26102787	26102796	0	0	NA	CG
Chr5	26106098	26106107	0	0	NA	CG
Chr5	26108546	26108557	0	0	NA	CG
Chr5	26114828	26114837	0	0	NA	CG
Chr5	26120231	26120244	0	0	NA	CG
Chr5	26127897	26127916	0	0	NA	CG
Chr5	26133201	26133215	0	0	NA	CG
Chr5	26133986	26133995	0	0	NA	CG
Chr5	26135081	26135090	0	0	NA	CG
Chr5	26143539	26143548	0	0	NA	CG
Chr5	26143568	26143579	0	0	NA	CG
Chr5	26144610	26144625	0	0	NA	CG
Chr5	26145958	26145967	0	0	NA	CG
Chr5	26155596	26155605	0	0	NA	CG
Chr5	26156586	26156595	0	0	NA	CG
Chr5	26159744	26159753	0	0	NA	CG
Chr5	26163758	26163767	0	0	NA	CG
Chr5	26166120	26166129	0	0	NA	CG
Chr5	26166354	26166363	0	0	NA	CG
Chr5	26166541	26166570	0	0	NA	CG
Chr5	26166693	26166702	0	0	NA	CG
Chr5	26167289	26167298	0	0	NA	CG
Chr5	26171888	26171897	0	0	NA	CG
Chr5	26172457	26172466	0	0	NA	CG
Chr5	26172602	26172611	0	0	NA	CG
Chr5	26173239	26173248	0	0	NA	CG
Chr5	26176277	26176286	0	0	NA	CG
Chr5	26177364	26177373	0	0	NA	CG
Chr5	26177812	26177821	0	0	NA	CG
Chr5	26179511	26179520	0	0	NA	CG
Chr5	26184972	26184981	0	0	NA	CG
Chr5	26185649	26185658	0	0	NA	CG
Chr5	26191003	26191017	0	0	NA	CG
Chr5	26191233	26191242	0	0	NA	CG
Chr5	26191307	26191320	0	0	NA	CG
Chr5	26192029	26192038	0	0	NA	CG
Chr5	26208854	26208867	0	0	NA	CG
Chr5	26216833	26216842	0	0	NA	CG
Chr5	26216964	26216973	0	0	NA	CG
Chr5	26217497	26217550	0	0	NA	CG
Chr5	26223397	26223411	0	0	NA	CG
Chr5	26223627	26223636	0	0	NA	CG
Chr5	26227542	26227551	0	0	NA	CG
Chr5	26232152	26232166	0	0	NA	CG
Chr5	26234729	26234752	0	0	NA	CG
Chr5	26242576	26242603	0	0	NA	CG
Chr5	26243298	26243307	0	0	NA	CG
Chr5	26246491	26246500	0	0	NA	CG
Chr5	26262586	26262595	0	0	NA	CG
Chr5	26264953	26264962	0	0	NA	CG
Chr5	26266243	26266252	0	0	NA	CG
Chr5	26271500	26271509	0	0	NA	CG
Chr5	26272571	26272585	0	0	NA	CG
Chr5	26276048	26276057	0	5	0.000000	CG
Chr5	26277738	26277757	0	0	NA	CG
Chr5	26279144	26279153	0	0	NA	CG
Chr5	26283894	26283903	0	0	NA	CG
Chr5	26286365	26286376	0	0	NA	CG
Chr5	26299053	26299067	0	0	NA	CG
Chr5	26299147	26299161	0	0	NA	CG
Chr5	26305076	26305085	0	0	NA	CG
Chr5	26305514	26305523	0	0	NA	CG
Chr5	26306845	26306858	0	0	NA	CG
Chr5	26309239	26309253	0	13	0.000000	CG
Chr5	26310481	26310495	0	0	NA	CG
Chr5	26314570	26314584	0	0	NA	CG
Chr5	26314999	26315008	0	0	NA	CG
Chr5	26315051	26315065	0	0	NA	CG
Chr5	26316159	26316170	0	0	NA	CG
Chr5	26319577	26319594	0	0	NA	CG
Chr5	26341167	26341176	0	0	NA	CG
Chr5	26343103	26343120	0	0	NA	CG
Chr5	26343317	26343326	0	0	NA	CG
Chr5	26343795	26343809	0	0	NA	CG
Chr5	26344610	26344627	0	0	NA	CG
Chr5	26350739	26350748	0	0	NA	CG
Chr5	26359566	26359575	0	0	NA	CG
Chr5	26362716	26362725	0	0	NA	CG
Chr5	26363116	26363125	0	0	NA	CG
Chr5	26367219	26367228	0	0	NA	CG
Chr5	26375910	26375919	0	0	NA	CG
Chr5	26377515	26377524	0	0	NA	CG
Chr5	26382452	26382466	0	0	NA	CG
Chr5	26382502	26382519	0	0	NA	CG
Chr5	26389873	26389887	0	0	NA	CG
Chr5	26390201	26390218	0	0	NA	CG
Chr5	26390219	26390234	0	0	NA	CG
Chr5	26391406	26391425	0	0	NA	CG
Chr5	26391799	26391808	0	0	NA	CG
Chr5	26397362	26397371	0	0	NA	CG
Chr5	26398291	26398304	0	0	NA	CG
Chr5	26398701	26398710	0	0	NA	CG
Chr5	26403645	26403666	0	0	NA	CG
Chr5	26408740	26408751	0	0	NA	CG
Chr5	26416774	26416791	0	0	NA	CG
Chr5	26424737	26424752	0	0	NA	CG
Chr5	26426814	26426827	0	0	NA	CG
Chr5	26431551	26431560	0	0	NA	CG
Chr5	26431646	26431655	0	0	NA	CG
Chr5	26431717	26431731	0	0	NA	CG
Chr5	26431804	26431815	0	0	NA	CG
Chr5	26431974	26431983	0	0	NA	CG
Chr5	26432403	26432414	0	0	NA	CG
Chr5	26432857	26432866	0	0	NA	CG
Chr5	26440878	26440887	0	0	NA	CG
Chr5	26443057	26443072	0	0	NA	CG
Chr5	26450817	26450840	0	0	NA	CG
Chr5	26457699	26457708	0	0	NA	CG
Chr5	26458748	26458757	0	12	0.000000	CG
Chr5	26466966	26466975	0	0	NA	CG
Chr5	26467319	26467328	0	0	NA	CG
Chr5	26469467	26469486	0	0	NA	CG
Chr5	26473937	26473952	0	0	NA	CG
Chr5	26476895	26476909	0	0	NA	CG
Chr5	26487141	26487152	0	0	NA	CG
Chr5	26490329	26490343	0	0	NA	CG
Chr5	26498043	26498052	0	0	NA	CG
Chr5	26499388	26499411	0	0	NA	CG
Chr5	26500015	26500035	0	0	NA	CG
Chr5	26515226	26515237	0	0	NA	CG
Chr5	26516523	26516540	0	0	NA	CG
Chr5	26519329	26519343	0	0	NA	CG
Chr5	26522161	26522178	0	0	NA	CG
Chr5	26530845	26530862	0	0	NA	CG
Chr5	26541906	26541915	0	0	NA	CG
Chr5	26542526	26542535	0	0	NA	CG
Chr5	26543833	26543860	0	0	NA	CG
Chr5	26549802	26549815	0	12	0.000000	CG
Chr5	26554035	26554058	0	0	NA	CG
Chr5	26554900	26554933	0	0	NA	CG
Chr5	26565823	26565840	0	0	NA	CG
Chr5	26572718	26572735	0	0	NA	CG
Chr5	26581461	26581470	0	0	NA	CG
Chr5	26583956	26583965	0	0	NA	CG
Chr5	26592279	26592288	0	0	NA	CG
Chr5	26595787	26595806	0	0	NA	CG
Chr5	26595883	26595903	0	0	NA	CG
Chr5	26596656	26596673	0	0	NA	CG
Chr5	26600935	26600946	0	0	NA	CG
Chr5	26607294	26607303	0	0	NA	CG
Chr5	26612558	26612567	0	0	NA	CG
Chr5	26612638	26612649	0	0	NA	CG
Chr5	26614871	26614885	0	0	NA	CG
Chr5	26614939	26614950	0	0	NA	CG
Chr5	26619546	26619555	0	0	NA	CG
Chr5	26625230	26625239	0	0	NA	CG
Chr5	26627981	26628010	0	0	NA	CG
Chr5	26650683	26650692	0	0	NA	CG
Chr5	26650898	26650911	0	0	NA	CG
Chr5	26653914	26653923	0	0	NA	CG
Chr5	26659941	26659955	0	0	NA	CG
Chr5	26660088	26660105	0	0	NA	CG
Chr5	26664116	26664129	0	0	NA	CG
Chr5	26664160	26664174	0	0	NA	CG
Chr5	26672118	26672132	0	0	NA	CG
Chr5	26683137	26683154	0	0	NA	CG
Chr5	26691988	26691997	0	0	NA	CG
Chr5	26698798	26698877	0	0	NA	CG
Chr5	26699880	26699889	0	0	NA	CG
Chr5	26711763	26711786	0	0	NA	CG
Chr5	26720677	26720686	0	0	NA	CG
Chr5	26722017	26722037	0	0	NA	CG
Chr5	26734791	26734800	0	0	NA	CG
Chr5	26735111	26735122	0	0	NA	CG
Chr5	26743886	26743906	0	0	NA	CG
Chr5	26747148	26747159	0	0	NA	CG
Chr5	26747160	26747204	0	0	NA	CG
Chr5	26759358	26759372	0	0	NA	CG
Chr5	26763293	26763302	0	0	NA	CG
Chr5	26764608	26764622	0	0	NA	CG
Chr5	26771596	26771605	0	0	NA	CG
Chr5	26772457	26772474	0	0	NA	CG
Chr5	26774185	26774194	0	0	NA	CG
Chr5	26774517	26774534	0	0	NA	CG
Chr5	26778540	26778581	0	0	NA	CG
Chr5	26779330	26779361	0	0	NA	CG
Chr5	26779375	26779384	0	0	NA	CG
Chr5	26781693	26781702	0	0	NA	CG
Chr5	26784196	26784210	0	0	NA	CG
Chr5	26792863	26792872	0	0	NA	CG
Chr5	26795328	26795337	0	0	NA	CG
Chr5	26803812	26803821	0	0	NA	CG
Chr5	26810811	26810820	0	0	NA	CG
Chr5	26812162	26812175	0	0	NA	CG
Chr5	26817766	26817777	0	0	NA	CG
Chr5	26818367	26818376	0	0	NA	CG
Chr5	26819598	26819607	0	0	NA	CG
Chr5	26821481	26821494	0	0	NA	CG
Chr5	26821507	26821518	0	0	NA	CG
Chr5	26831128	26831139	0	0	NA	CG
Chr5	26843880	26843929	0	0	NA	CG
Chr5	26843983	26843998	0	0	NA	CG
Chr5	26844951	26844960	0	0	NA	CG
Chr5	26852288	26852302	0	0	NA	CG
Chr5	26853698	26853707	0	0	NA	CG
Chr5	26857065	26857076	0	0	NA	CG
Chr5	26871275	26871284	0	0	NA	CG
Chr5	26873273	26873284	0	10	0.000000	CG
Chr5	26876682	26876691	0	0	NA	CG
Chr5	26878385	26878394	0	0	NA	CG
Chr5	26883605	26883628	0	0	NA	CG
Chr5	26884953	26884967	0	0	NA	CG
Chr5	26895074	26895083	0	0	NA	CG
Chr5	26898269	26898283	0	0	NA	CG
Chr5	26900746	26900760	0	0	NA	CG
Chr5	26908839	26908856	0	0	NA	CG
Chr5	26931279	26931296	0	0	NA	CG
Chr5	26937700	26937714	0	0	NA	CG
Chr5	26939032	26939045	0	0	NA	CG
Chr5	26939700	26939711	0	0	NA	CG
Chr5	26943415	26943424	0	0	NA	CG
Chr5	26950792	26950807	0	0	NA	CG
Chr5	26950809	26950844	0	0	NA	CG
Chr5	26962012	26962027	0	0	NA	CG
Chr5	26962961	26962970	0	0	NA	CG
Chr5	26979757	26979766	0	0	NA	CG
Chr5	26981011	26981020	0	0	NA	CG
Chr5	26981102	26981121	0	0	NA	CG
Chr5	26990342	26990351	0	0	NA	CG
Chr5	26991818	26991827	0	0	NA	CG
Chr5	26993618	26993635	0	0	NA	CG
Chr5	26994305	26994325	0	0	NA	CG
Chr5	26994438	26994470	0	0	NA	CG
Chr5	26995361	26995384	0	0	NA	CG
Chr5	26998400	26998409	0	0	NA	CG
Chr5	27005846	27005855	0	0	NA	CG
Chr5	27009152	27009161	0	0	NA	CG
Chr5	27009732	27009752	0	0	NA	CG
Chr5	27011991	27012000	0	0	NA	CG
Chr5	27013618	27013629	0	0	NA	CG
Chr5	27015583	27015597	0	0	NA	CG
Chr5	27020306	27020315	0	0	NA	CG
Chr5	27035795	27035804	0	0	NA	CG
Chr5	27036292	27036301	0	0	NA	CG
Chr5	27037482	27037501	0	0	NA	CG
Chr5	27038404	27038417	0	0	NA	CG
Chr5	27039437	27039452	0	0	NA	CG
Chr5	27039602	27039616	0	0	NA	CG
Chr5	27044420	27044429	0	0	NA	CG
Chr5	27047802	27047811	0	0	NA	CG
Chr5	27050965	27050979	0	108	0.000000	CG
Chr5	27054418	27054427	0	0	NA	CG
Chr5	27058798	27058807	0	0	NA	CG
Chr5	27058812	27058821	0	0	NA	CG
Chr5	27061130	27061143	0	0	NA	CG
Chr5	27070618	27070631	0	0	NA	CG
Chr5	27074302	27074313	0	0	NA	CG
Chr5	27075459	27075468	0	0	NA	CG
Chr5	27082597	27082610	0	0	NA	CG
Chr5	27093290	27093299	0	0	NA	CG
Chr5	27098499	27098508	0	0	NA	CG
Chr5	27107235	27107244	0	0	NA	CG
Chr5	27121582	27121591	0	0	NA	CG
Chr5	27131342	27131359	0	0	NA	CG
Chr5	27140814	27140825	0	0	NA	CG
Chr5	27141162	27141171	0	0	NA	CG
Chr5	27142087	27142096	0	0	NA	CG
Chr5	27145474	27145488	0	0	NA	CG
Chr5	27150119	27150136	0	0	NA	CG
Chr5	27150695	27150709	0	0	NA	CG
Chr5	27157224	27157235	0	0	NA	CG
Chr5	27165324	27165335	0	0	NA	CG
Chr5	27165524	27165538	0	0	NA	CG
Chr5	27169268	27169277	0	0	NA	CG
Chr5	27169335	27169344	0	0	NA	CG
Chr5	27173091	27173100	0	0	NA	CG
Chr5	27173735	27173746	0	0	NA	CG
Chr5	27177745	27177754	0	0	NA	CG
Chr5	27186056	27186085	0	0	NA	CG
Chr5	27192322	27192331	0	0	NA	CG
Chr5	27198166	27198690	0	0	NA	CG
Chr5	27198694	27198732	0	0	NA	CG
Chr5	27233319	27233336	0	0	NA	CG
Chr5	27241700	27241709	0	0	NA	CG
Chr5	27248712	27248721	0	0	NA	CG
Chr5	27252095	27252130	0	0	NA	CG
Chr5	27259108	27259135	0	0	NA	CG
Chr5	27259677	27259686	0	0	NA	CG
Chr5	27266434	27266443	0	0	NA	CG
Chr5	27276013	27276022	0	0	NA	CG
Chr5	27298553	27298562	0	0	NA	CG
Chr5	27299171	27299188	0	0	NA	CG
Chr5	27315803	27315812	0	0	NA	CG
Chr5	27315893	27315932	0	0	NA	CG
Chr5	27316190	27316207	0	0	NA	CG
Chr5	27328733	27328747	0	0	NA	CG
Chr5	27328893	27328906	0	0	NA	CG
Chr5	27330388	27330402	0	0	NA	CG
Chr5	27331935	27331949	0	0	NA	CG
Chr5	27333107	27333130	0	0	NA	CG
Chr5	27334237	27334246	0	0	NA	CG
Chr5	27337179	27337193	0	0	NA	CG
Chr5	27340920	27340934	0	0	NA	CG
Chr5	27347970	27347984	0	0	NA	CG
Chr5	27348248	27348265	0	0	NA	CG
Chr5	27373743	27373752	0	0	NA	CG
Chr5	27380781	27380792	0	0	NA	CG
Chr5	27384131	27384148	0	0	NA	CG
Chr5	27387598	27387621	0	0	NA	CG
Chr5	27388055	27388069	0	0	NA	CG
Chr5	27392534	27392557	0	0	NA	CG
Chr5	27394939	27394948	0	0	NA	CG
Chr5	27403211	27403222	0	0	NA	CG
Chr5	27404817	27404828	0	0	NA	CG
Chr5	27423459	27423468	0	0	NA	CG
Chr5	27423523	27423532	0	0	NA	CG
Chr5	27427314	27427323	0	0	NA	CG
Chr5	27455698	27455718	0	0	NA	CG
Chr5	27455790	27455799	0	0	NA	CG
Chr5	27457392	27457406	0	0	NA	CG
Chr5	27462038	27462049	0	0	NA	CG
Chr5	27467352	27467361	0	0	NA	CG
Chr5	27468827	27468836	0	0	NA	CG
Chr5	27474196	27474205	0	0	NA	CG
Chr5	27481157	27481168	0	0	NA	CG
Chr5	27481233	27481242	0	0	NA	CG
Chr5	27484096	27484105	0	0	NA	CG
Chr5	27488369	27488384	0	0	NA	CG
Chr5	27488459	27488473	0	0	NA	CG
Chr5	27491944	27491957	0	0	NA	CG
Chr5	27495726	27495735	0	0	NA	CG
Chr5	27511485	27511505	0	0	NA	CG
Chr5	27514212	27514221	0	0	NA	CG
Chr5	27516043	27516057	0	0	NA	CG
Chr5	27519422	27519441	0	0	NA	CG
Chr5	27519754	27519765	0	0	NA	CG
Chr5	27520218	27520229	0	0	NA	CG
Chr5	27520550	27520565	0	0	NA	CG
Chr5	27520885	27520902	0	0	NA	CG
Chr5	27523593	27523610	0	0	NA	CG
Chr5	27523652	27523661	0	0	NA	CG
Chr5	27524383	27524400	0	0	NA	CG
Chr5	27524515	27524544	0	0	NA	CG
Chr5	27527135	27527144	0	0	NA	CG
Chr5	27529562	27529576	0	0	NA	CG
Chr5	27534162	27534179	0	0	NA	CG
Chr5	27539091	27539100	0	0	NA	CG
Chr5	27539319	27539360	0	0	NA	CG
Chr5	27540931	27540940	0	0	NA	CG
Chr5	27541311	27541326	0	0	NA	CG
Chr5	27546119	27546138	0	0	NA	CG
Chr5	27546550	27546561	0	0	NA	CG
Chr5	27551522	27551536	0	0	NA	CG
Chr5	27551990	27552001	0	0	NA	CG
Chr5	27554346	27554355	0	0	NA	CG
Chr5	27554459	27554476	0	0	NA	CG
Chr5	27559483	27559497	0	0	NA	CG
Chr5	27562574	27562583	0	0	NA	CG
Chr5	27568061	27568070	0	0	NA	CG
Chr5	27572887	27572896	0	0	NA	CG
Chr5	27573432	27573446	0	0	NA	CG
Chr5	27585136	27585163	0	0	NA	CG
Chr5	27590802	27590813	0	0	NA	CG
Chr5	27603191	27603200	0	0	NA	CG
Chr5	27606174	27606183	0	0	NA	CG
Chr5	27611460	27611471	0	0	NA	CG
Chr5	27615428	27615437	0	0	NA	CG
Chr5	27618952	27618963	0	0	NA	CG
Chr5	27624573	27624582	0	0	NA	CG
Chr5	27625136	27625147	0	0	NA	CG
Chr5	27625313	27625330	0	0	NA	CG
Chr5	27627440	27627451	0	0	NA	CG
Chr5	27629442	27629453	0	0	NA	CG
Chr5	27638376	27638393	0	0	NA	CG
Chr5	27639111	27639124	0	0	NA	CG
Chr5	27639402	27639413	0	0	NA	CG
Chr5	27639576	27639585	0	0	NA	CG
Chr5	27641351	27641368	0	0	NA	CG
Chr5	27642014	27642047	0	0	NA	CG
Chr5	27642262	27642289	0	0	NA	CG
Chr5	27656243	27656254	0	0	NA	CG
Chr5	27657608	27657617	0	0	NA	CG
Chr5	27660735	27660764	0	0	NA	CG
Chr5	27661110	27661119	0	0	NA	CG
Chr5	27665978	27665991	0	0	NA	CG
Chr5	27677515	27677526	0	0	NA	CG
Chr5	27677532	27677547	0	0	NA	CG
Chr5	27678727	27678736	0	0	NA	CG
Chr5	27679694	27679705	0	0	NA	CG
Chr5	27681778	27681787	0	0	NA	CG
Chr5	27681842	27681853	0	0	NA	CG
Chr5	27682526	27682535	0	0	NA	CG
Chr5	27684189	27684198	0	0	NA	CG
Chr5	27686520	27686529	0	0	NA	CG
Chr5	27687577	27687596	0	0	NA	CG
Chr5	27691619	27691628	0	0	NA	CG
Chr5	27698445	27698456	0	0	NA	CG
Chr5	27706697	27706734	0	0	NA	CG
Chr5	27708406	27708423	0	0	NA	CG
Chr5	27708945	27708954	0	0	NA	CG
Chr5	27708969	27708984	0	0	NA	CG
Chr5	27710548	27710557	0	0	NA	CG
Chr5	27710698	27710713	0	0	NA	CG
Chr5	27713052	27713061	0	0	NA	CG
Chr5	27713388	27713397	0	0	NA	CG
Chr5	27714887	27714896	0	0	NA	CG
Chr5	27714966	27714980	0	147	0.000000	CG
Chr5	27715024	27715033	0	0	NA	CG
Chr5	27719077	27719101	0	0	NA	CG
Chr5	27719142	27719153	0	0	NA	CG
Chr5	27719505	27719516	0	0	NA	CG
Chr5	27719734	27719745	0	0	NA	CG
Chr5	27732295	27732309	0	0	NA	CG
Chr5	27735608	27735621	0	0	NA	CG
Chr5	27755559	27755570	0	0	NA	CG
Chr5	27761563	27761572	0	0	NA	CG
Chr5	27762388	27762399	0	0	NA	CG
Chr5	27762402	27762411	0	0	NA	CG
Chr5	27764695	27764704	0	0	NA	CG
Chr5	27765219	27765245	0	0	NA	CG
Chr5	27784280	27784309	0	0	NA	CG
Chr5	27789753	27789764	0	0	NA	CG
Chr5	27790258	27790275	0	0	NA	CG
Chr5	27795354	27795369	0	0	NA	CG
Chr5	27799177	27799191	0	7	0.000000	CG
Chr5	27814940	27814957	0	0	NA	CG
Chr5	27815048	27815062	0	0	NA	CG
Chr5	27815063	27815080	0	0	NA	CG
Chr5	27816105	27816118	0	0	NA	CG
Chr5	27816427	27816442	0	0	NA	CG
Chr5	27822598	27822607	0	0	NA	CG
Chr5	27823178	27823197	0	0	NA	CG
Chr5	27824801	27824821	0	0	NA	CG
Chr5	27825179	27825193	0	0	NA	CG
Chr5	27839331	27839342	0	0	NA	CG
Chr5	27839355	27839368	0	0	NA	CG
Chr5	27850801	27850812	0	0	NA	CG
Chr5	27850903	27850914	0	0	NA	CG
Chr5	27853887	27853901	0	0	NA	CG
Chr5	27867309	27867318	0	0	NA	CG
Chr5	27867366	27867375	0	0	NA	CG
Chr5	27872943	27872978	0	0	NA	CG
Chr5	27875788	27875835	0	0	NA	CG
Chr5	27891882	27891903	0	0	NA	CG
Chr5	27891905	27891918	0	0	NA	CG
Chr5	27896330	27896339	0	0	NA	CG
Chr5	27898509	27898520	0	0	NA	CG
Chr5	27900296	27900307	0	0	NA	CG
Chr5	27905288	27905297	0	0	NA	CG
Chr5	27914712	27914729	0	0	NA	CG
Chr5	27928773	27928786	0	0	NA	CG
Chr5	27929053	27929064	0	0	NA	CG
Chr5	27930227	27930241	0	0	NA	CG
Chr5	27936398	27936409	0	0	NA	CG
Chr5	27936419	27936428	0	0	NA	CG
Chr5	27936838	27936849	0	0	NA	CG
Chr5	27940786	27940803	0	0	NA	CG
Chr5	27945084	27945093	0	0	NA	CG
Chr5	27948031	27948062	0	0	NA	CG
Chr5	27948147	27948156	0	0	NA	CG
Chr5	27954286	27954295	0	0	NA	CG
Chr5	27955282	27955299	7	9	0.777778	CG
Chr5	27957691	27957708	0	0	NA	CG
Chr5	27959102	27959122	0	0	NA	CG
Chr5	27961327	27961338	0	0	NA	CG
Chr5	27965548	27965567	0	0	NA	CG
Chr5	27969513	27969522	0	0	NA	CG
Chr5	27972882	27972905	0	0	NA	CG
Chr5	27975193	27975216	0	0	NA	CG
Chr5	27976320	27976337	0	0	NA	CG
Chr5	27976604	27976615	0	0	NA	CG
Chr5	27977779	27977790	0	0	NA	CG
Chr5	27993182	27993196	0	0	NA	CG
Chr5	27994396	27994405	0	0	NA	CG
Chr5	27996150	27996165	0	0	NA	CG
Chr5	27996596	27996611	0	0	NA	CG
Chr5	27997085	27997096	0	0	NA	CG
Chr5	27997523	27997532	0	0	NA	CG
Chr5	28012379	28012390	0	0	NA	CG
Chr5	28014912	28014921	0	0	NA	CG
Chr5	28020046	28020057	0	0	NA	CG
Chr5	28026844	28026853	0	0	NA	CG
Chr5	28029262	28029271	0	0	NA	CG
Chr5	28032257	28032266	0	0	NA	CG
Chr5	28032439	28032454	0	0	NA	CG
Chr5	28033955	28033970	0	0	NA	CG
Chr5	28035468	28035477	0	0	NA	CG
Chr5	28053978	28053992	0	0	NA	CG
Chr5	28060117	28060126	0	0	NA	CG
Chr5	28060311	28060320	0	0	NA	CG
Chr5	28086328	28086345	0	0	NA	CG
Chr5	28092800	28092814	0	0	NA	CG
Chr5	28097384	28097393	0	0	NA	CG
Chr5	28099192	28099215	0	0	NA	CG
Chr5	28107585	28107602	0	0	NA	CG
Chr5	28113671	28113685	0	0	NA	CG
Chr5	28114814	28114834	0	0	NA	CG
Chr5	28116163	28116177	0	0	NA	CG
Chr5	28116508	28116522	0	0	NA	CG
Chr5	28126299	28126308	0	0	NA	CG
Chr5	28128909	28128920	0	0	NA	CG
Chr5	28128949	28128970	0	0	NA	CG
Chr5	28129580	28129589	0	0	NA	CG
Chr5	28131346	28131360	0	0	NA	CG
Chr5	28134045	28134066	0	0	NA	CG
Chr5	28135493	28135502	0	0	NA	CG
Chr5	28139892	28139901	0	0	NA	CG
Chr5	28140175	28140196	0	0	NA	CG
Chr5	28140741	28140752	0	0	NA	CG
Chr5	28141702	28141713	0	0	NA	CG
Chr5	28144340	28144349	0	0	NA	CG
Chr5	28149861	28149875	0	0	NA	CG
Chr5	28158585	28158594	0	0	NA	CG
Chr5	28165942	28165953	0	0	NA	CG
Chr5	28168132	28168145	0	0	NA	CG
Chr5	28170352	28170361	0	0	NA	CG
Chr5	28171970	28171979	0	0	NA	CG
Chr5	28179874	28179888	0	0	NA	CG
Chr5	28180439	28180465	0	0	NA	CG
Chr5	28180515	28180530	0	0	NA	CG
Chr5	28180575	28180592	0	0	NA	CG
Chr5	28182510	28182519	0	0	NA	CG
Chr5	28187071	28187085	0	0	NA	CG
Chr5	28191866	28191877	0	0	NA	CG
Chr5	28196310	28196324	0	0	NA	CG
Chr5	28199037	28199054	0	8	0.000000	CG
Chr5	28206461	28206470	0	0	NA	CG
Chr5	28211434	28211443	0	0	NA	CG
Chr5	28212049	28212058	0	0	NA	CG
Chr5	28213240	28213257	0	0	NA	CG
Chr5	28213913	28213922	0	0	NA	CG
